SURVEY ROUND,SITE NAME,STATE,LGA,WARD,LATITUDE,LONGITUDE,SITE MANAGEMENT AGENCY (SMA),SMA TYPE,REGISTRATION ACTIVITY,SUPPORT WASH,SUPPORT HEALTH,SUPPORT SHELTER/NFI,SUPPORT FOOD,SUPPORT PROTECTION,SUPPORT EDUCATION,SUPPORT LIVELIHOOD,SITE CLASSIFICATION,SITE TYPE,LAND OWNERSHIP,COMMON SHELTER TYPE,NO OF HOUSEHOLDS,INFANTS MALE,INFANTS FEMALE,CHILDREN MALE,CHILDREN FEMALE,YOUTH MALE,YOUTH FEMALE,ADULT MALE,ADULT FEMALE,ELDERLY MALE,ELDERLY FEMALE,TOTAL NUMBER OF IDPS,PREVIOUSLY BEEN DISPLACED,INTENDED RETURN AREA,WHY NOT RETURN,NO SHELTER,TENTS,MAKESHIFT,INDOORS,ACCESS ELECTRICITY,ACCESS SAFE COOKING,HAVE PRIVATE AREAS,HAVE MOSQUITO NETS,MOST NEEDED NFI,WATER SOURCE LOCATION,DRINKING WATER SOURCE,WATER CONSUMPTION,DRINKING WATER POTABLE,DRINKING WATER QUALITY COMPLAINTS,LATRINE CONDITION,FUNCTIONING TOILET,GARBAGE DISPOSAL,SOLID WASTE PROBLEM,HAND WASHING STATIONS,HYGIENE PROMOTION CAMPAIGN,OPEN DEFECATION,ACCESS TO FOOD,ACCESS TO MARKET,DISTRIBUTION FREQUENCY,OBTAINING FOOD,MALNUTRITION SCREENING,MOST PREVALENT HEALTH PROBLEM,ACCESS TO MEDICINE,ACCESS TO HEALTH FACILITY,LOCATION HEALTH FACILITY,HEALTH FACILITIES PROVIDER,ACCESS TO EDUCATION,EDUCATION LOCATION,ATTENDING SCHOOL,MAJORITY OCCUPATION,ACCESS TO INCOME,LIVESTOCK,CULTIVATION,SOURCE OF INFORMATION FOR MOST RESIDENTS,MAIN TOPIC IDP'S IS REQUESTING INFORMATION,SERIOUS PROBLEM DUE TO LACK OF INFORMATION
14,GWAILA,ADAMAWA,SHELLENG,SHELLENG,9.88619,12.01852,Yes,Government,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Public/Government,Host family house,18,4,5,21,18,19,19,11,17,4,8,126,No,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,None,<25%,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),6,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Everyday,Cultivated,No,Malaria,Yes,Yes,Mobile clinic,Government,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,WURO LADDE,ADAMAWA,SHELLENG,TALLUM,9.74941,11.97905,No,,No,Yes,Yes,Yes,No,No,Yes,Yes,Host Communities,Host Communities,Public/Government,Host family house,5,1,1,4,4,4,5,4,5,3,4,35,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Non usable,0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",No,Irregular,Cultivated,No,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,Yes
14,ANGUWAN KASA,ADAMAWA,SHELLENG,TALLUM,9.77314,12.05578,No,,No,Yes,Yes,Yes,No,No,Yes,Yes,Host Communities,Host Communities,Public/Government,Host family house,3,1,1,1,3,2,3,3,4,2,1,21,No,Place of origin,Nothing,None,None,None,>75%,None,<50%,<25%,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Non usable,0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",No,Irregular,Cultivated,No,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,LABBARE,ADAMAWA,SONG,KILANGE FUNA,9.83636,12.62675,No,,No,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,4,2,1,0,1,2,1,6,5,2,1,21,Yes,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<25%,None,Blankets/Mats,Off-site (<10 mn),Unprotected well,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,No,Yes,Never,Cultivated,No,Diarrhea,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<50%,Farming,Yes,Yes,Yes,Radio/news,Other relief assistance,No
14,LUMORE ZUMO,ADAMAWA,SONG,KILANGE FUNA,9.8379,12.6339,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,6,1,3,3,3,2,1,8,6,2,2,31,No,Place of origin,Lack of safety,None,None,None,>75%,None,None,None,<50%,Blankets/Mats,Off-site (<10 mn),Unprotected well,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,WURO DE,ADAMAWA,SONG,KILANGE FUNA,10.02594,12.65974,No,,No,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,5,1,1,2,1,9,5,5,5,0,0,29,No,Place of origin,Basic infrastructures damaged/flooded,None,None,None,>75%,None,None,None,<75%,Kitchen sets,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Host community donation,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,No,None,None,Farming,Yes,Yes,Yes,Radio/news,Other relief assistance,No
14,ZUMO BAKKA,ADAMAWA,SONG,KILANGE FUNA,9.84044,12.61224,No,,No,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,4,0,2,2,0,3,2,6,5,0,0,20,Yes,Place of origin,Lack of safety,None,None,None,>75%,None,None,None,<50%,Bucket/Jerry Can,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Radio/news,Other relief assistance,No
14,MAIHARE,ADAMAWA,SONG,KILANGE HIRNA,9.65215,12.55587,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,3,1,1,1,1,2,1,2,3,1,1,14,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,None,None,<75%,Kitchen sets,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,No,Yes,Yes,Radio/news,Other relief assistance,No
14,GELENG,ADAMAWA,SONG,KILANGE HIRNA,9.83675,12.6159,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,3,1,1,4,3,1,2,2,2,0,0,16,Yes,Place of origin,Nothing,None,None,None,>75%,None,None,None,<75%,Blankets/Mats,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Host community donation,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,No,Yes,Yes,Radio/news,Situation in areas of origin,No
14,JAURO BULUS,ADAMAWA,SONG,SIGIRE,10.02866,12.66234,No,,No,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,61,4,8,12,8,30,37,20,23,10,9,161,No,Place of origin,Basic infrastructures damaged/flooded,None,<25%,None,>75%,None,<25%,None,<25%,Blankets/Mats,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),10,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Other relief assistance,No
14,JAURO DANNY,ADAMAWA,SONG,SIGIRE,10.02592,12.65988,No,,No,No,No,Yes,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,70,4,8,12,8,30,37,30,23,10,9,171,No,Place of origin,Basic infrastructures damaged/flooded,None,None,<25%,>75%,None,None,None,<25%,Blankets/Mats,Off-site (<10 mn),Ponds/canals,10 - 15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (>3 km),Local clinic,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,JAURO GARTA,ADAMAWA,SONG,SIGIRE,10.03387,12.66051,No,,No,No,No,Yes,No,No,Yes,No,Host Communities,Host Communities,Private Building,Host family house,52,4,10,10,8,30,30,18,20,6,7,143,No,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,None,None,<25%,Blankets/Mats,Off-site (<10 mn),Ponds/canals,10 - 15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<25%,Farming,No,Yes,Yes,Radio/news,Situation in areas of origin,No
14,MBALYEBE,ADAMAWA,SONG,SONG GARI,9.80547,12.6163,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,139,14,19,21,32,49,42,38,34,28,10,287,Yes,Place of origin,Lack of safety,<25%,None,<25%,<75%,<50%,<25%,None,<25%,Blankets/Mats,Off-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),21,Garbage pit,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<50%,Farming,No,Yes,Yes,Radio/news,Other relief assistance,No
14,SANGATA,ADAMAWA,SONG,SONG GARI,9.83097,12.61755,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,126,11,9,21,30,51,42,37,35,14,15,265,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,None,None,<25%,Kitchen sets,Off-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),0,Garbage pit,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Host community donation,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<50%,Farming,No,No,Yes,Radio/news,Other relief assistance,No
14,GADAMAYO ,ADAMAWA,SONG,SONG GARI,9.83136,12.628,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,215,10,17,20,18,81,56,40,51,29,20,342,Yes,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<25%,None,None,<25%,Kitchen sets,Off-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<50%,Farming,No,Yes,Yes,Mobile phone,Other relief assistance,No
14,LUGERE,ADAMAWA,SONG,SONG WAJE,9.65241,12.5562,No,,No,No,No,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,71,8,10,10,12,46,50,40,33,22,19,250,Yes,Place of origin,Basic infrastructures damaged/flooded,<25%,None,<25%,<75%,<25%,<25%,None,<50%,Blankets/Mats,Off-site (>10 mn),Ponds/canals,10 - 15 ltr,No,Yes,Not so good (Not hygienic),10,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
14,MURKE,ADAMAWA,SONG,SONG WAJE,9.65328,12.5593,No,,No,No,No,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Public/Government,Host family house,53,6,5,14,16,37,30,31,27,15,6,187,Yes,Place of origin,House damaged/destroyed,<25%,None,<25%,<75%,None,<25%,None,<25%,Blankets/Mats,Off-site (<10 mn),Ponds/canals,10 - 15 ltr,No,Yes,Not so good (Not hygienic),6,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malaria,No,No,None,None,Yes,On-site,<25%,Daily labourer,Yes,Yes,Yes,Radio/news,Other relief assistance,No
14,TOUNGO I FOREST,ADAMAWA,TOUNGO,TOUNGO I,8.11743,12.04325,No,,No,No,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Host family house,8,0,0,8,6,17,13,10,11,0,0,65,Yes,Place of origin,Lack of safety,<25%,<25%,<25%,>75%,<25%,<75%,>75%,None,Kitchen sets,Off-site (<10 mn),Hand pumps,>15 ltr,No,Yes,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,Yes,Fever,No,Yes,Off-site (>3 km),Government,Yes,Off-site,<25%,Farming,No,No,Yes,Families/Friends,Safety and Security,No
14,TOUNGO II PHD,ADAMAWA,TOUNGO,TOUNGO II,8.11651,12.04993,No,,No,No,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,26,0,6,11,19,16,17,19,21,5,6,120,Yes,Place of origin,Lack of safety,None,None,None,>75%,None,<75%,>75%,None,Kitchen sets,Off-site (<10 mn),Hand pumps,>15 ltr,No,Yes,Not so good (Not hygienic),2,Burning,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Fever,No,Yes,Off-site (>3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Families/Friends,Safety and Security,No
14,TOUNGO III CELTEL,ADAMAWA,TOUNGO,TOUNGO III,8.1313,12.0454,No,,No,No,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,37,4,9,17,16,16,15,77,54,10,2,220,Yes,Place of origin,Lack of safety,None,None,None,>75%,None,<75%,>75%,None,Kitchen sets,Off-site (<10 mn),Hand pumps,>15 ltr,No,Yes,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Fever,No,Yes,Off-site (>3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Families/Friends,Safety and Security,No
14,AJIYA STREET,ADAMAWA,YOLA NORTH,AJIYA,9.28239,12.45595,No,,Yes,No,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,61,0,5,23,32,31,79,24,38,2,1,235,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Mosquito nets,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,No,No,Yes,Radio/news,Access to services,No
14,SAMAN NEPA,ADAMAWA,YOLA NORTH,AJIYA,9.27042,12.45632,No,,Yes,No,No,Yes,Yes,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,60,0,0,20,32,34,73,30,41,1,0,231,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Blankets/Mats,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<75%,Petty trade,Yes,No,No,Radio/news,Other relief assistance,No
14,GIMBA JUNCTION,ADAMAWA,YOLA NORTH,AJIYA,9.27216,12.45447,No,,Yes,No,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,63,1,1,22,30,28,62,42,62,2,1,251,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Blankets/Mats,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<75%,Petty trade,Yes,No,No,Radio/news,Situation in areas of origin,No
14,FORESTRY,ADAMAWA,YOLA NORTH,ALKALAWA,9.27054,12.45339,No,,Yes,Yes,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,42,3,4,15,20,39,45,44,53,2,3,228,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Mosquito nets,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,No,Yes,On-site (>3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,No,No,Mobile phone,Situation in areas of origin,No
14,GDSS  DAUBELI,ADAMAWA,YOLA NORTH,DOUBELI,9.28576,12.44793,No,,No,No,No,Yes,Yes,No,No,No,Host Communities,Host Communities,Public/Government,School,135,0,2,39,49,46,70,132,166,1,1,506,No,Place of origin,Lack of safety,None,None,<25%,>75%,None,<50%,<25%,None,Blankets/Mats,Off-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Petty trade,No,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,DAMSAWO,ADAMAWA,YOLA NORTH,DOUBELI,9.28576,12.43242,No,,Yes,No,Yes,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Individual house,75,1,3,30,52,47,59,31,77,0,0,300,Yes,Place of origin,Lack of safety,<25%,None,None,>75%,<25%,<50%,None,<25%,Blankets/Mats,Off-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, off site",No,Irregular,Cash,No,Malaria,Yes,Yes,Mobile clinic,Government,Yes,Off-site,<50%,Farming,No,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,DAUGERE,ADAMAWA,YOLA NORTH,GWADABAWA,9.24096,12.46986,No,,Yes,Yes,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,18,0,0,18,24,32,42,20,39,0,0,175,No,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<50%,Hygiene kits,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cash,No,Malaria,No,Yes,On-site (>3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,No,No,Mobile phone,Distribution,No
14,BAKIN - KOGI,ADAMAWA,YOLA NORTH,GWADABAWA,9.28235,12.46621,No,,Yes,Yes,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,28,9,13,10,15,19,20,17,18,6,9,136,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Mosquito nets,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cash,No,Malaria,No,Yes,On-site (>3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,No,No,Mobile phone,Situation in areas of origin,No
14,80 UNIT,ADAMAWA,YOLA NORTH,GWADABAWA,9.23584,12.45536,No,,Yes,Yes,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Host family house,6,0,0,4,8,7,10,9,13,0,0,51,Yes,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,<25%,<75%,Kitchen sets,On-site (>10 mn),Water truck,10 - 15 ltr,Yes,No,Not so good (Not hygienic),1,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cash,No,Malaria,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<75%,Petty trade,Yes,No,No,Mobile phone,Distribution,No
14,HULLERE,ADAMAWA,YOLA NORTH,JAMBUTU,9.29767,12.40379,No,,Yes,No,No,No,No,Yes,No,No,Host Communities,Host Communities,Private Building,Self-made tents,34,5,9,15,23,37,47,48,65,0,0,249,Yes,Place of origin,No livelihood,None,>75%,None,None,None,None,None,None,Blankets/Mats,Off-site (>10 mn),Piped water supply,<5 ltr,No,Yes,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Never,Cash,No,Diarrhea,No,No,None,None,No,None,None,Pastoralism,No,Yes,No,Radio/news,Situation in areas of origin,No
14,JAMBUTU BYPASS ,ADAMAWA,YOLA NORTH,JAMBUTU,9.28387,12.42962,No,,No,No,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,401,3,6,210,320,310,506,300,440,5,0,2100,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,<50%,<50%,Blankets/Mats,Off-site (>10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<50%,Daily labourer,Yes,Yes,Yes,Mobile phone,Distribution,No
14,RUMDE BARU ,ADAMAWA,YOLA NORTH,JAMBUTU,9.28084,12.40308,No,,No,Yes,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,214,0,2,31,45,220,296,162,238,4,2,1000,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<75%,<50%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),10,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Distribution,No
14,DAMILU,ADAMAWA,YOLA NORTH,JAMBUTU,9.27203,12.42213,No,,No,Yes,Yes,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Individual house,184,5,5,26,38,140,225,129,208,15,9,800,Yes,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,<50%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),5,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<50%,Collecting firewood,No,No,No,Mobile phone,Distribution,No
14,BACHURE ,ADAMAWA,YOLA NORTH,KARENA,9.24571,12.42556,No,,Yes,No,No,Yes,Yes,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,192,9,15,30,50,188,195,122,160,9,4,782,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Blankets/Mats,Off-site (>10 mn),Water truck,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<75%,Petty trade,Yes,No,No,Mobile phone,Distribution,No
14,NYBANGO ,ADAMAWA,YOLA NORTH,KARENA,9.22931,12.4346,No,,Yes,No,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,200,12,20,30,47,120,98,181,203,9,9,729,Yes,Place of origin,No livelihood,None,None,None,>75%,<75%,<75%,<25%,<25%,Blankets/Mats,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<75%,Petty trade,Yes,Yes,Yes,Radio/news,Situation in areas of origin,Yes
14,KAREWA PRIMARY SCHOOL ,ADAMAWA,YOLA NORTH,KARENA,9.24776,12.44425,No,,Yes,No,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,195,2,3,75,80,100,145,140,157,9,10,721,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<75%,Petty trade,Yes,No,No,Radio/news,Access to services,No
14,LIMAWA,ADAMAWA,YOLA NORTH,LIMAWA,9.2848,12.46094,No,,Yes,Yes,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Public/Government,Host family house,50,0,0,28,32,30,41,29,36,0,0,196,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<50%,<25%,<25%,Blankets/Mats,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, off site",No,Irregular,Cash,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,No,No,Radio/news,Situation in areas of origin,No
14,ZANGO,ADAMAWA,YOLA NORTH,LIMAWA,9.2848,12.46094,No,,Yes,No,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,21,0,0,3,8,13,20,15,23,0,0,82,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<50%,<25%,<25%,Mosquito nets,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, off site",No,Irregular,Cash,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,No,No,No,Radio/news,Situation in areas of origin,No
14,ANGUWUN TANA ,ADAMAWA,YOLA NORTH,LIMAWA,9.28333,12.46296,No,,Yes,No,No,Yes,Yes,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,13,0,0,4,6,5,13,10,13,0,0,51,Yes,Place of origin,No livelihood,None,None,None,>75%,<50%,<50%,<25%,<25%,Blankets/Mats,Off-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
